day,cost_$,turnover_$,pov
324,0.24125108045480598,482.49873915392016,8.981142774768593e-08
325,0.2273878664714087,454.7726121335285,8.497000574943731e-08
326,0.23785271789630769,475.70214972350993,8.592061470501747e-08
327,0.25061650775039246,501.2293944785778,9.266125673410781e-08
328,0.5419674000287793,1083.9179935374714,2.5575153909600877e-07
329,2.267334742609368,4534.552733616766,8.424831807662121e-07
330,0.28573942666233587,571.4742703389627,1.1053970483796473e-07
331,0.291886428162938,583.7681111304307,1.130902092586134e-07
332,0.28202122490180914,564.037986099317,1.0808752765632988e-07
333,0.2803819999740328,560.7595960273698,1.066982946616832e-07
334,0.2870687322644303,574.1329141778918,1.0835933015997834e-07
335,0.28012213646165973,560.2398973947883,1.0570387879780757e-07
336,0.275214524181146,550.4247976828501,1.0370915608272901e-07
337,0.27608408561532505,552.1639183557909,1.032478437902688e-07
338,0.28467990669158444,569.355334741746,1.069893834735862e-07
339,0.2981134189030722,596.2219061123469,1.1647286132657873e-07
340,0.3182235992779381,636.441786166347,1.2205882099087492e-07
341,0.3339060265593914,667.806108621878,1.3184210293436898e-07
342,0.34750942852091304,695.0124759230416,1.3890521146494002e-07
343,0.3426517352511305,685.2973629131862,1.3211181092769824e-07
344,0.3498082670939634,699.6102137055623,1.351759800296611e-07
345,0.3419220447403153,683.8380706310409,1.2935336096070592e-07
346,0.3436512092426742,687.2963634391948,1.295612386118251e-07
347,0.33445570841484407,668.9055345259601,1.2916369921905918e-07
348,0.3408726348105522,681.7391444550332,1.3392480901026937e-07
349,0.33917346273584326,678.3408192130453,1.3435596920473399e-07
350,0.3627120815459452,725.417317215329,1.4548807094142646e-07
351,0.3567249770198942,713.4432628159489,1.439757444773529e-07
352,0.35825422257705153,716.5017311289855,1.4376351959133447e-07
353,0.3462899745062044,692.5736929356499,1.3514553554791437e-07
354,2.897704692705223,5795.242370990889,1.0111556220475405e-06
355,2.899353548487912,5798.540526822606,1.008469342096814e-06
356,2.995575254222839,5990.9644467184335,1.1402513753318584e-06
357,2.4321774335890862,4864.247937312505,4.6613220262542917e-07
358,0.3903073788681872,780.6096926211319,1.9697586808122437e-07
359,0.22432932655186602,448.6556755562606,1.6113111735520884e-07
